# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1K of event 'cpu-clock'
# Event count (approx.): 5733667625
#
# Overhead  Shared Object         Symbol                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     IPC   [IPC Coverage]
# ........  ....................  .........................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................  ....................
#
     0.79%  pin.so                [.] core::slice::sort::shared::smallsort::small_sort_general::<pin_core::analysis::Token, <[pin_core::analysis::Token]>::sort_unstable_by<<pin_core::mutable::document::PreparedDocument>::prepare::{closure#0}>::{closure#0}>                                                                                                                                                                                                                                                                                                                                                                                             -      -            
     0.70%  libc.so.6             [.] __memset_avx512_unaligned_erms                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         -      -            
     0.70%  pin.so                [.] core::slice::sort::unstable::quicksort::quicksort::<pin_core::analysis::Token, <[pin_core::analysis::Token]>::sort_unstable_by<<pin_core::mutable::document::PreparedDocument>::prepare::{closure#0}>::{closure#0}>                                                                                                                                                                                                                                                                                                                                                                                                    -      -            
     0.70%  postgres              [.] hash_search_with_hash_value                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            -      -            
     0.61%  [kernel.kallsyms]     [k] copy_folio_from_iter_atomic                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            -      -            
     0.61%  postgres              [.] 0x0000000000228027                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     -      -            
     0.53%  pin.so                [.] <pin_core::mutable::page::Terms as core::iter::traits::iterator::Iterator>::next                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       -      -            
     0.53%  postgres              [.] 0x00000000002280cd                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     -      -            
     0.44%  [kernel.kallsyms]     [k] fdget_pos                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              -      -            
     0.44%  libc.so.6             [.] __sigsetjmp                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            -      -            
     0.44%  pin.so                [.] <pin_core::mutable::page::Page>::owner_count                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           -      -            
     0.35%  [kernel.kallsyms]     [k] do_user_addr_fault                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     -      -            
     0.35%  pin.so                [.] <pin_core::mutable::page::Page>::read_with::<<pin::storage_impl::PgStore as pin_core::mutable::PageStore>::read::{closure#0}>                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          -      -            
     0.35%  pin.so                [.] cee_scape::asm_based::call_with_sigsetjmp::<pgrx_pg_sys::submodules::ffi::pg_guard_ffi_boundary_impl<u32, <pin::storage_impl::PgStore as pin_core::mutable::PageStore>::read::{closure#0}::{closure#0}>::{closure#0}>                                                                                                                                                                                                                                                                                                                                                                                                  -      -            
     0.35%  postgres              [.] LWLockAcquire                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          -      -            
     0.35%  postgres              [.] StartReadBuffer                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        -      -            
     0.26%  [kernel.kallsyms]     [k] folio_unlock                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           -      -            
     0.26%  pin.so                [.] core::str::converts::from_utf8                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         -      -            
     0.26%  pin.so                [.] pin_core::mutable::find_term::<pin::storage_impl::PgStore>                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             -      -            
     0.26%  postgres              [.] XLogInsert                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             -      -            
     0.26%  postgres              [.] hash_bytes                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             -      -            
     0.26%  postgres              [.] pg_comp_crc32c_avx512                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  -      -            
     0.26%  postgres              [.] 0x00000000005c19a7                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     -      -            
     0.18%  [kernel.kallsyms]     [k] __rmqueue_pcplist                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      -      -            
     0.18%  [kernel.kallsyms]     [k] shmem_file_llseek                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      -      -            
     0.18%  libc.so.6             [.] _int_malloc                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            -      -            
     0.18%  libc.so.6             [.] _int_realloc                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           -      -            
     0.18%  pin.so                [.] <pin_core::codec::bytes::Writer>::var_u32                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              -      -            
     0.18%  pin.so                [.] <pin_core::mutable::document::PreparedDocument>::prepare                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               -      -            
     0.18%  pin.so                [.] pin_core::normalize::profile_text                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      -      -            
     0.18%  postgres              [.] FileSize                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               -      -            
     0.18%  postgres              [.] MarkBufferDirty                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        -      -            
     0.18%  postgres              [.] RelationGetNumberOfBlocksInFork                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        -      -            
     0.18%  postgres              [.] ResourceOwnerEnlarge                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   -      -            
     0.18%  postgres              [.] XLogInsertRecord                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       -      -            
     0.18%  postgres              [.] memcpy@plt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             -      -            
     0.18%  postgres              [.] 0x00000000002280c0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     -      -            
     0.18%  postgres              [.] 0x00000000002280c4                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     -      -            
     0.18%  postgres              [.] 0x000000000023fe48                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     -      -            
     0.09%  [kernel.kallsyms]     [k] __dquot_alloc_space                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    -      -            
     0.09%  [kernel.kallsyms]     [k] __dquot_initialize                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     -      -            
     0.09%  [kernel.kallsyms]     [k] __folio_batch_add_and_move                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             -      -            
     0.09%  [kernel.kallsyms]     [k] _raw_spin_lock                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         -      -            
     0.09%  [kernel.kallsyms]     [k] _raw_spin_unlock_irqrestore                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            -      -            
     0.09%  [kernel.kallsyms]     [k] get_page_from_freelist                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 -      -            
     0.09%  [kernel.kallsyms]     [k] handle_softirqs                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        -      -            
     0.09%  [kernel.kallsyms]     [k] mod_memcg_lruvec_state                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 -      -            
     0.09%  [kernel.kallsyms]     [k] security_file_permission                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               -      -            
     0.09%  [kernel.kallsyms]     [k] shmem_write_begin                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      -      -            
     0.09%  [kernel.kallsyms]     [k] try_charge_memcg                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       -      -            
     0.09%  [kernel.kallsyms]     [k] x64_sys_call                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           -      -            
     0.09%  [kernel.kallsyms]     [k] xas_start                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              -      -            
     0.09%  ld-linux-x86-64.so.2  [.] __tls_get_addr                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         -      -            
     0.09%  libc.so.6             [.] __strlen_evex                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          -      -            
     0.09%  libc.so.6             [.] cfree@GLIBC_2.2.5                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      -      -            
     0.09%  libc.so.6             [.] malloc                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 -      -            
     0.09%  pin.so                [.] <alloc::raw_vec::RawVecInner>::finish_grow                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             -      -            
     0.09%  pin.so                [.] <core::iter::adapters::map::Map<core::iter::adapters::enumerate::Enumerate<core::slice::iter::Iter<pin_core::analysis::TokenRange>>, <pin_core::analysis::Analyzed>::tokens::{closure#0}> as core::iter::traits::iterator::Iterator>::fold::<(), core::iter::traits::iterator::Iterator::for_each::call<pin_core::analysis::Token, <alloc::vec::Vec<pin_core::analysis::Token>>::extend_trusted<core::iter::adapters::map::Map<core::iter::adapters::enumerate::Enumerate<core::slice::iter::Iter<pin_core::analysis::TokenRange>>, <pin_core::analysis::Analyzed>::tokens::{closure#0}>>::{closure#0}>::{closure#0}>  -      -            
     0.09%  pin.so                [.] <pin::storage_impl::PgStore as pin_core::mutable::PageStore>::blocks                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   -      -            
     0.09%  pin.so                [.] <pin_core::mutable::document::DocumentTerms as core::iter::traits::iterator::Iterator>::next                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           -      -            
     0.09%  pin.so                [.] <pin_core::mutable::page::Page>::append_owner                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          -      -            
     0.09%  pin.so                [.] <pin_core::mutable::page::Page>::free_head                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             -      -            
     0.09%  pin.so                [.] <pin_core::mutable::page::Page>::term                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  -      -            
     0.09%  pin.so                [.] __rustc::__rdl_realloc                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 -      -            
     0.09%  pin.so                [.] __rustc::__rust_dealloc                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                -      -            
     0.09%  pin.so                [.] core::slice::sort::shared::smallsort::sort4_stable::<pin_core::analysis::Token, <[pin_core::analysis::Token]>::sort_unstable_by<<pin_core::mutable::document::PreparedDocument>::prepare::{closure#0}>::{closure#0}>                                                                                                                                                                                                                                                                                                                                                                                                   -      -            
     0.09%  pin.so                [.] pgrx_pg_sys::submodules::thread_check::check_active_thread                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             -      -            
     0.09%  pin.so                [.] pin::am::insert_value                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  -      -            
     0.09%  pin.so                [.] pin::storage_impl::interrupt                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           -      -            
     0.09%  pin.so                [.] pin::storage_impl::with_writer::<pin_core::mutable::page::OwnerRef, pin::am::insert_value::{closure#1}>                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                -      -            
     0.09%  pin.so                [.] pin_core::memory::reserve::<pin_core::analysis::TokenRange>                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            -      -            
     0.09%  pin.so                [.] pin_core::memory::reserve::<u8>                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        -      -            
     0.09%  pin.so                [.] pin_core::mutable::load::<pin::storage_impl::PgStore>                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  -      -            
     0.09%  pin.so                [.] pin_core::mutable::writer::insert::<pin::storage_impl::PgStore>                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        -      -            
     0.09%  pin.so                [.] pin_storage_commit                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     -      -            
     0.09%  pin.so                [.] pin_storage_read                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       -      -            
     0.09%  postgres              [.] AllocSetAlloc                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          -      -            
     0.09%  postgres              [.] FormIndexDatum                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         -      -            
     0.09%  postgres              [.] GenericXLogFinish                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      -      -            
     0.09%  postgres              [.] GetDatabaseEncoding                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    -      -            
     0.09%  postgres              [.] LWLockRelease                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          -      -            
     0.09%  postgres              [.] LockRelease                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            -      -            
     0.09%  postgres              [.] MarkBufferDirtyHint                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    -      -            
     0.09%  postgres              [.] MemoryContextReset                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     -      -            
     0.09%  postgres              [.] PageAddItemExtended                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    -      -            
     0.09%  postgres              [.] UnlockReleaseBuffer                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    -      -            
     0.09%  postgres              [.] btinsert                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               -      -            
     0.09%  postgres              [.] int4mod                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                -      -            
     0.09%  postgres              [.] mdnblocks                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              -      -            
     0.09%  postgres              [.] pgstat_count_io_op                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     -      -            
     0.09%  postgres              [.] smgrnblocks                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            -      -            
     0.09%  postgres              [.] 0x0000000000227496                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     -      -            
     0.09%  postgres              [.] 0x0000000000227f90                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     -      -            
     0.09%  postgres              [.] 0x0000000000227fea                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     -      -            
     0.09%  postgres              [.] 0x0000000000228037                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     -      -            
     0.09%  postgres              [.] 0x0000000000228048                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     -      -            
     0.09%  postgres              [.] 0x0000000000228050                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     -      -            
     0.09%  postgres              [.] 0x0000000000228061                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     -      -            
     0.09%  postgres              [.] 0x00000000002280a8                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     -      -            
     0.09%  postgres              [.] 0x0000000000248643                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     -      -            
     0.09%  postgres              [.] 0x0000000000248695                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     -      -            
     0.09%  postgres              [.] 0x00000000002486d7                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     -      -            
     0.09%  postgres              [.] 0x0000000000250393                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     -      -            
     0.09%  postgres              [.] 0x00000000003bb2de                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     -      -            
     0.09%  postgres              [.] 0x00000000003d0230                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     -      -            
     0.09%  postgres              [.] 0x00000000003d05a0                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     -      -            
     0.09%  postgres              [.] 0x00000000003d0640                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     -      -            
     0.09%  postgres              [.] 0x000000000059b841                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     -      -            
     0.09%  postgres              [.] 0x000000000059b939                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     -      -            
     0.09%  postgres              [.] 0x000000000059b959                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     -      -            
     0.09%  postgres              [.] 0x000000000059b9b6                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     -      -            
     0.09%  postgres              [.] 0x000000000059ba62                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     -      -            
     0.09%  postgres              [.] 0x000000000059ba6f                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     -      -            
     0.09%  postgres              [.] 0x000000000059ba9a                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     -      -            
     0.09%  postgres              [.] 0x00000000005c1973                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     -      -            
     0.09%  postgres              [.] 0x00000000005c19d2                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     -      -            
     0.09%  postgres              [.] 0x00000000005c2a87                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     -      -            
     0.09%  postgres              [.] 0x00000000005c6336                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     -      -            
     0.09%  postgres              [.] 0x00000000005c7340                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     -      -            
     0.09%  postgres              [.] 0x00000000005c7351                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     -      -            
     0.09%  postgres              [.] 0x0000000000735599                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     -      -            
     0.09%  postgres              [.] 0x00000000007c361e                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     -      -            


#
# (Cannot load tips.txt file, please install perf!)
#
